aid,view,danmaku,favorite,coin,share
37998006,234295,886,3116,4662,4303
37996809,3892,18,79,79,16
37992079,53,0,4,4,0
37991787,450,0,6,4,2
37988113,446,0,3,8,2
37986574,194,0,3,4,0
37986314,128,1,4,15,5
37985324,225,1,0,2,0
37984556,676,6,18,49,1
37984250,183,1,2,5,0
37980570,185,0,0,8,0
37975406,344,1,2,3,2
37971986,128,1,0,4,0
37971545,234,13,5,4,1
37971408,41909,199,826,756,195
37969717,2129,16,163,72,21
37967492,2279,17,89,85,4
37959536,32,4,1,4,4
37956482,44,0,0,2,0
37955894,122785,343,2404,2996,1604
37951413,127,0,2,6,1
37949477,18730,45,320,544,89
37896315,3246,8,33,21,4
37948428,284,0,0,5,0
37946233,8942,14,119,285,53
37945025,66866,210,418,647,77
37930784,14449,56,244,532,104
37945956,41,1,2,2,0
37938809,729,6,12,12,5
37944567,769,23,10,23,1
37942042,5943,122,245,656,45
37940761,4050,33,22,171,5
37940444,116,0,0,5,0
37939560,118,0,0,6,1
37938136,24415,36,387,385,34
37936703,2808,8,40,37,14
37935910,1042,1,7,5,4
37935475,5811,12,27,43,20
37934725,2615,7,60,63,8
37925709,3206,4,11,30,10
37930223,201,5,5,13,3
37928946,699,9,19,27,6
37928889,15184,212,372,265,113
37927677,197,0,2,3,1
37927423,23674,128,655,1628,83
37925936,46727,237,398,402,117
37924066,3977,23,12,20,8
37920802,2188,13,37,92,4
37918057,276,2,7,14,0
37917995,14779,103,379,857,22
37917788,790,2,20,63,3
37917417,346,5,6,8,5
37915825,1190,4,7,14,4
37913613,148,0,1,1,0
37913404,22991,140,554,1150,113
37909903,452,0,8,17,1
37909372,90,0,0,5,5
37892039,288,4,5,11,4
37889515,9430,13,238,102,9
37905741,74,2,0,1,0
37902254,582,2,19,33,3
37903898,187,0,15,4,0
37902970,1963,19,44,37,9
37902933,92251,381,4385,4342,657
37900583,146,0,2,4,2
37899668,240,0,2,4,1
37902318,396001,1830,12278,33048,2012
37897503,75228,178,1544,2328,1002
37893337,293,0,2,3,3
37888841,81,0,0,4,0
37886544,37,0,0,1,1
37883455,242,7,4,7,2
37864316,4970,15,19,23,10
37880096,1680,10,27,40,13
37879703,1366,7,5,4,4
37879497,247,4,4,4,1
37878333,1747,13,18,22,25
37873674,195,2,3,6,0
37871874,1282,4,63,80,15
37871499,291,6,4,5,3
37828415,1229,16,25,52,2
37866862,101,0,2,4,3
37865561,6427,35,120,139,32
37863863,125,2,2,8,0
37862713,123,0,11,2,0
37861941,697,10,27,55,3
37802608,155,1,1,4,1
37860789,147,3,0,1,0
37851400,269,2,3,9,2
37849805,144,0,4,3,13
37846985,127,0,3,6,2
37830774,48592,183,1203,621,612
37836109,97,1,0,5,1
37835392,87,0,0,4,3
37832562,274,5,6,8,3
37833012,136,0,6,2,0
37830242,223877,1107,14944,17085,10583
37825196,11421,76,609,535,363
37829674,150,0,5,6,7
37823195,95,1,1,6,3
37827272,7684,24,117,343,16
37823423,920,5,4,7,5
37823359,292,1,2,2,4
37819795,180,1,4,4,2
37818008,1752,14,41,32,7
37817280,59,0,2,2,6
37816641,197,0,2,2,0
37809324,500,10,3,5,0
37816329,15343,97,511,725,100
37810094,257,1,7,14,1
37809013,1019,7,10,20,4
37807313,74,0,1,2,0
37807135,1097,2,5,2,3
37808601,143,0,1,1,0
37808398,1371,14,7,2,1
37804416,208,3,5,5,0
37803675,28848,158,1056,826,298
37800412,447,17,26,55,12
37800135,161,0,5,5,0
37799212,313,0,4,2,2
37796250,831,20,6,19,2
37796423,736,14,1,6,0
37798323,2157,10,27,72,4
37795727,147,1,0,2,0
37795645,225,2,5,11,3
37795308,99,2,0,2,1
37791840,120,2,1,2,0
37771985,32530,133,915,926,370
37789629,362,1,13,24,2
37791241,67,0,3,3,0
37787402,33,1,1,4,2
37786101,2704,13,20,18,2
37785694,635,3,5,2,3
37787108,5673,63,304,503,41
37782979,87,1,1,1,1
37783200,19229,98,704,567,90
37784294,1433,19,47,117,10
37781531,221,2,3,9,2
37780285,311,5,11,31,4
37780479,164,6,2,13,1
37779397,270,0,1,2,2
37780526,237136,1047,9437,16481,4016
37777717,2728,14,37,46,8
37777744,185,0,4,3,0
37775160,3121,36,63,74,49
37775782,140,0,1,2,1
37775450,306,2,13,17,1
37773340,76,0,5,6,1
37773401,110,2,7,8,0
37773048,15875,153,293,256,151
37774509,1116,3,31,59,0
37770440,77,0,4,6,0
37768808,1029,2,10,12,0
37769556,894,18,65,86,8
37720213,151,5,3,3,1
37768546,85,0,2,1,0
37767268,23,0,0,6,0
37767568,268,0,5,7,4
37766878,165,0,1,1,1
37768388,2953,35,40,103,7
37768164,141375,440,2932,9018,827
37765828,195,2,2,6,0
37762726,865,7,13,19,0
37763460,215,1,1,3,0
37761800,399,2,1,3,1
37761944,351,4,2,3,1
37760266,634,8,4,11,3
37756775,121,0,1,2,0
37756603,74,0,0,2,3
37756346,263,2,9,20,4
37755591,152,3,3,3,1
37751808,811,25,44,33,5
37750539,74,1,1,8,1
37746751,153,0,1,2,0
37746270,167,2,4,8,1
37745309,221,1,3,10,2
37721060,125,2,1,8,4
37748418,2094,22,87,40,6
37742783,673,4,32,44,2
37737056,2342,33,114,182,26
37739638,169,3,2,4,2
37746580,1583,9,60,81,6
37743293,116,2,0,4,2
37735474,370,3,22,34,0
37737530,1013,9,31,46,21
37734713,307,0,9,7,6
37734596,32,0,0,2,0
37736010,97,1,3,8,0
37732343,6270,51,197,97,9
37730717,2250,13,36,17,36
37733760,80,5,5,8,6
37728732,701,0,20,28,1
37727328,142,0,2,6,1
37726882,3543,65,130,381,51
37726263,301,6,3,6,3
37725800,215,6,3,7,3
37715169,191,7,5,9,1
37724923,99,3,2,4,2
37724704,235,34,5,2,1
37723975,88,6,5,8,0
37725476,75,0,1,2,1
37724865,70,0,3,1,4
37721174,323,0,1,2,4
37721165,74,0,1,4,1
37720029,149,0,5,6,1
37716538,428,1,3,2,0
37716218,82,0,1,2,0
37712139,1789,11,41,59,1
37713193,5474,47,91,96,13
37711060,125,3,3,11,2
37710345,120,0,1,1,0
37704090,127,0,4,10,1
37704803,193,8,3,9,5
37706949,50,0,0,4,0
37705209,155,0,1,2,3
37705225,223,0,2,4,0
37704259,581,2,4,4,2
37413028,225276,1197,4802,8250,2297
37702618,119,0,4,8,2
37700903,1875,21,45,94,9
37696967,184,2,3,1,2
37699804,214003,1401,11881,23478,1819
37695976,378,4,1,2,1
37653390,548,15,11,13,3
37696311,311,0,3,12,4
37691018,3665,21,99,86,10
37694794,187,3,2,2,1
37692420,1274,10,24,35,4
37690172,1068,25,30,32,7
37691777,14713,221,253,160,75
37690098,83,0,3,2,0
37684466,207,1,5,4,3
37689090,88,0,3,6,1
37685473,34449,238,938,1045,212
37686586,2657,36,41,57,5
37682106,247,5,5,8,1
37684771,2811,40,413,461,34
37683886,179749,473,6558,12777,4295
37683405,251,5,4,4,0
37587583,152,0,8,11,1
37681195,104,2,2,4,3
37683187,6126,29,495,377,73
37682938,3846,11,32,51,14
37682623,166,0,1,3,1
37681127,248,1,1,2,0
37681875,204,1,2,3,1
37678489,3712,154,327,330,24
37678621,106,0,5,4,0
37677430,396,6,13,16,3
37677404,39,0,0,1,0
37675906,351,6,7,6,1
37675265,78,0,3,1,1
37671840,278,1,0,4,1
37673044,3399,204,220,245,10
37672750,285,0,12,22,2
37673272,98,8,2,5,0
37658451,5890,6,288,262,35
37611131,857,10,16,52,4
37669601,745,4,11,6,1
37672363,2456,12,5,21,1
37671328,3596,57,203,166,34
37655612,569,11,19,34,3
37546185,465,4,14,8,6
37665676,15615,132,644,630,153
37664897,198,1,3,2,0
37664437,128,1,6,4,1
37659252,344856,2213,9454,24749,2602
37650401,5018,8,189,203,17
37662932,304,1,1,8,1
37632172,383,6,47,34,2
37627536,3733,42,106,136,27
37653652,330140,2080,5833,16080,1303
37663039,153,1,7,2,1
37618762,205,0,0,5,4
37661248,19240,170,545,762,98
37661247,84,0,0,4,1
37655943,132,5,3,12,3
37657326,2335,7,19,7,7
37649798,217,0,1,2,2
37654175,116,0,3,2,2
37648162,90,0,1,4,0
37643726,9259,62,229,363,52
37642096,198,0,6,5,2
37638849,63,0,0,2,0
37637558,110,3,0,1,0
37635442,140,4,1,4,1
37632854,10852,122,133,76,11
37638723,79,0,1,6,2
37633541,703,6,16,29,0
37636849,110846,159,3496,2508,103
37632993,65062,478,491,257,109
37634913,7493,148,127,58,36
37630528,312,3,5,8,4
37631185,123,0,2,3,0
37594362,1265,5,49,18,19
38576922,211,0,7,21,4
38571807,328,4,3,15,2
38572270,679,1,16,54,5
38558590,2344,2,19,32,2
38521370,143272,340,3531,6846,345
38517544,318395,1390,15647,29854,2145
38571070,145,0,1,4,0
38543555,14103,69,125,331,145
38568358,1118,15,13,8,3
38542474,136,5,7,11,3
38565299,172,6,4,15,5
38561188,20035,170,999,1061,138
38558378,1073,4,10,12,2
38554917,214,3,1,6,0
38553480,303,2,13,34,3
38550796,59,0,1,4,0
38550693,1593,14,16,20,9
38546031,257,2,11,16,2
38543596,6589,8,118,280,31
38538692,186,1,0,3,1
38537668,10993,27,91,28,11
38535522,121,3,4,6,0
38534953,217,0,1,8,0
38516835,2229,0,14,20,3
38532788,1093,5,5,14,2
38530225,108,1,1,4,0
38530190,27895,121,604,495,130
38525268,126,0,1,2,0
38523611,305,1,2,3,1
38522086,235,6,1,3,1
38520614,300,0,0,2,2
38518117,277393,749,5540,12654,3421
38517756,1193,2,16,27,3
38517278,174,2,4,12,0
38516541,9723,19,89,141,16
38516559,120,0,1,1,1
38516409,140,0,1,3,0
38515168,5303,48,584,368,39
37630242,284596,1665,7331,15083,2354
37629167,126,0,1,2,0
37628482,228,3,4,8,2
37627832,11324,39,165,164,35
37625249,281,0,3,5,3
37612779,118972,372,1132,2060,237
37603712,71234,345,3883,7794,636
37624629,169439,306,3093,2348,1386
37624352,206,0,6,10,4
37622923,678,2,1,1,4
37622744,1990,38,48,96,18
37620641,66,0,0,4,0
37620257,136,1,0,2,2
37618744,294,3,4,22,9
37596677,237519,316,2098,1205,1097
37615899,32717,110,593,1123,127
37616727,614,16,10,16,3
37615825,32060,663,3648,8281,510
37563962,172,1,2,9,2
37615142,1799,2,4,11,2
37615640,26495,197,500,508,113
37613687,174,5,0,1,0
37612126,252711,1812,10565,13489,1479
37561804,7376,227,142,189,97
37561492,554,3,10,14,0
37609594,14983,37,140,140,82
37607489,7686,473,140,167,11
37606056,60,0,1,2,0
37603410,478,3,18,18,4
37598984,3043,38,57,349,52
37599951,372,4,11,10,0
37599590,120,0,2,2,0
37599243,3294,41,42,34,20
37595304,102,1,0,5,1
37501433,238,0,1,2,0
37595412,29675,216,675,391,103
37579958,1662,23,35,33,5
37594072,156,0,1,4,1
37592620,104,0,0,2,0
37587871,152,1,0,2,6
37586917,7387,27,93,329,78
37572477,748,38,44,95,4
37580325,6345,9,30,90,18
38507999,908,3,5,12,4
38507487,1768,0,4,1,0
38506678,112,2,5,4,1
38505743,155,0,7,8,0
38503702,57,0,1,4,0
38502876,2329,4,52,71,6
38502864,75,1,4,5,0
38219425,35892,234,1516,3065,130
38501426,279,3,2,4,1
38489490,1814,2,1,2,1
38499420,114,0,0,2,0
38497177,92,3,0,2,3
38483372,117,0,3,2,1
38480460,143,0,0,5,0
38488328,107,0,3,5,2
38491053,508,3,3,3,0
38478911,113,0,1,4,0
38475528,373,3,2,4,1
38471205,139,1,2,2,0
38453238,491,5,7,6,0
38468807,215,1,3,4,0
38468594,82,0,1,4,0
38468850,114,1,2,6,1
38466658,282,2,2,2,2
38465503,51,0,5,1,0
38459794,272,3,2,8,0
38456292,1346,8,11,10,6
38419009,3412,23,103,190,7
38455647,116492,624,3374,8557,762
38456229,108,0,4,4,0
38408466,180,4,0,1,1
38453607,98,0,2,4,0
38450285,462,3,11,31,2
38452316,103,1,0,2,0
38450754,144,0,12,6,0
38450939,50,1,2,4,0
38400755,6155,39,62,84,28
38393492,796,14,13,27,9
38440745,213,2,0,2,1
38439729,27563,178,1425,2315,199
38438857,866,1,13,16,6
38431999,1127,10,14,7,3
38386367,161186,212,2830,5281,1113
38369519,296300,779,8470,15629,859
38369360,791599,2536,26327,41443,7845
38429178,5256,51,129,280,23
38427614,64596,302,1156,1941,444
38413044,4514,14,17,23,4
38419377,126,1,3,5,0
38418448,59,0,5,1,0
38417234,6083,18,61,125,45
38416450,2214,6,16,11,3
38411282,88,2,0,4,1
38410244,163,0,5,8,1
38407181,10170,65,750,1274,115
38404599,132,0,1,2,1
38401693,91,5,5,3,1
38401388,548,3,22,31,1
38399912,73028,380,5559,5066,451
38399742,78,2,0,4,0
38395546,3028,19,53,64,23
38394483,129,0,2,6,2
38394394,51,1,3,4,1
38390572,158,0,1,4,1
38389809,305,1,21,45,3
38389275,3151,6,52,18,6
38385617,57,0,1,2,1
38385342,197,1,1,9,1
38382043,158,2,3,5,0
38374447,331,0,1,11,0
38354122,410,1,16,33,2
38372742,144,4,4,14,1
38373011,27341,128,482,419,116
38364890,130,10,2,4,2
38355527,202,0,2,6,4
38352209,832,48,48,59,10
38353486,120,0,0,1,0
38350493,342,2,4,14,1
38352889,5604,79,221,538,72
38346101,196,17,7,11,3
38336907,4129,28,103,100,2
38291023,713,9,32,82,7
38300381,81,0,2,1,0
38341182,2555,5,27,49,5
38283739,87,4,4,10,0
38348362,259,0,5,10,1
38341310,271,37,6,8,2
38347064,212,0,1,1,0
38333426,1250,82,139,151,36
38344387,10959,61,86,93,41
38341450,413,5,20,37,4
38289136,80,1,2,6,1
38335631,174,4,8,9,1
38331441,147,0,5,8,3
38330799,91,1,2,1,0
38329560,328,1,0,1,1
38328046,142,0,2,4,0
38327251,153,0,7,12,2
38324888,26,1,2,2,0
38325512,279,9,14,34,0
38323471,7668,206,310,375,16
38321844,6736,9,48,67,37
38306486,46097,378,1485,1446,348
38318031,164,1,5,4,3
38259216,4368,62,346,408,33
38316751,2375,146,99,124,7
38314900,1645,12,41,36,9
38312184,352,2,4,4,0
38310225,317270,1795,14927,22503,4929
38306213,2769,25,76,66,5
38306725,373,1,4,5,1
38306802,10973,89,325,337,57
38307797,12269,38,170,145,35
38308358,492,30,28,67,3
38307409,328,4,5,9,1
38284190,747,39,9,12,3
38305001,82,7,3,2,1
38274933,174,1,4,3,0
38300535,758,2,9,20,2
38286417,128,4,5,9,1
38299631,510,9,31,36,0
38301316,7152,55,268,499,71
38291073,33,22,3,4,2
38300048,112,4,7,1,5
38289216,1172,0,10,32,2
38294550,109,9,6,14,2
38296204,150,2,1,1,0
38295217,102821,282,2393,3011,1191
38293000,111,1,7,7,1
38292738,70,3,0,2,0
38290226,648,4,18,36,5
38289276,393,4,7,19,0
38289009,150,0,3,4,3
38285686,7281,28,100,350,20
38281705,181,1,2,4,1
38279075,192,1,4,3,0
38282829,126,0,4,2,1
38280961,52992,179,1157,1498,112
38279598,702,5,4,4,1
38234334,323,9,3,3,3
38129731,322226,1337,13531,26060,1763
38123292,386962,2355,17440,37992,1976
38275114,149,0,2,1,1
38274327,149,0,2,4,1
38272386,3986,110,104,133,71
38270859,635,38,74,60,5
38270459,893,5,2,6,0
38261172,2710,17,37,127,5
38259291,832,70,27,54,26
38267262,130,1,5,17,2
38268133,235,35,4,6,0
38267947,271,0,2,2,0
38228545,20031,257,988,3015,210
38266647,174,31,0,3,2
38263556,261,0,18,11,1
38040484,375,4,19,35,3
38256180,130,1,9,10,1
38255570,527,7,8,19,2
38223770,95,1,4,10,2
38252506,105,1,1,4,1
38251864,12171,40,147,166,26
38249268,129,1,0,4,2
38250576,168,0,0,2,0
38248165,1677,16,43,60,4
38247935,54,0,2,4,1
38248008,2923,19,50,62,21
38257273,7879,26,259,235,109
38239480,194770,570,6741,9118,2251
38255487,371,0,4,3,0
38254747,327,2,5,8,2
38253543,220,1,0,2,1
38245081,66,0,1,2,1
38244708,73,0,1,2,1
38244578,102,0,1,4,2
38248401,76,0,2,5,0
38240863,883,42,36,78,19
38224382,1650,15,10,11,0
38240319,915,3,28,30,2
38240205,911,50,30,42,0
38241355,157339,640,3221,8727,2342
38238738,142,2,0,4,2
38233076,72,0,2,5,1
38234674,108,10,1,9,1
38233099,237,6,3,11,2
38140488,238,0,6,16,1
38232221,4651,63,46,29,12
38231917,19232,122,618,649,110
38230816,118,1,5,4,2
38230596,1224,13,19,34,4
38209003,553,18,6,18,0
38227697,200,1,1,3,1
38227056,552,3,11,10,7
38226896,191,10,6,16,0
38224403,243,1,8,17,0
38226115,676,16,19,54,2
38226112,7121,61,97,103,39
38176508,487,7,46,57,3
38224536,10300,223,260,185,67
38223345,175,6,4,7,1
38224412,481,0,11,19,3
38222481,88,1,5,2,0
38222522,1134,117,30,45,12
38219116,127,1,5,6,3
38217894,25025,395,710,472,171
38216704,90,37,1,2,0
38215266,11081,61,216,321,108
38215438,132,0,11,14,1
38215332,106,0,1,8,2
38215297,248,0,3,13,1
38214271,98,5,2,4,1
38213421,95,0,0,6,1
38213721,4771,40,57,96,7
38213795,181,0,3,7,2
37963886,210,1,6,10,3
38209979,4623,69,97,102,27
38210422,522,10,29,30,4
38210982,221,9,19,12,0
38210792,255,0,1,4,1
38194957,386,8,6,14,1
38204490,168,0,7,8,2
38205809,80,0,1,6,0
38205007,130,0,4,5,1
38201883,217,7,7,4,1
38203750,62,0,0,2,0
38200988,1262,11,31,40,2
38199624,132,0,3,6,1
38198358,53,0,2,2,0
38198310,841,5,9,13,3
38198692,7399,69,281,442,127
38195762,2329,142,138,120,17
38196036,647,14,12,36,2
38177057,53,0,1,6,3
38194023,454,1,4,8,1
38192866,120,0,0,4,0
38192204,171,10,0,1,0
38188671,1335,7,23,29,8
38189246,381,8,5,15,2
38187362,63,0,0,2,0
38174293,59883,371,3403,3854,237
38168831,476,9,40,53,3
38184629,7511,49,123,134,83
38184922,83,3,5,6,1
38184306,866,3,41,22,8
38108438,46838,298,1226,1760,201
38183454,118,1,6,22,1
38178263,4511,25,60,101,12
38145739,12401,56,720,738,36
38168714,3717,41,47,27,5
38129536,876,0,13,14,2
38176158,67,0,1,2,2
38174339,999,29,75,152,6
38174312,73,1,0,3,1
38167894,795,0,3,6,0
38171813,114,0,0,2,0
38163233,169,0,1,3,0
38161398,584,1,3,5,2
38161477,95,1,2,1,0
38161233,107,0,4,5,3
38161370,90,2,2,4,3
38160232,80,1,1,2,0
38154885,335,0,4,6,6
38154888,62,3,2,3,0
38154004,299,3,5,4,4
38148894,1251,18,32,89,16
38630969,2658,15,17,52,1
38643669,93,2,4,4,1
38640543,40,0,0,1,1
38626338,264,0,9,2,0
38637541,24,0,2,8,1
38638762,10,0,0,2,0
38637135,113,0,25,61,1
38638121,56,0,7,23,3
38598268,17,0,0,2,1
38635408,111,2,3,8,4
38635481,41,3,3,8,1
38610443,12,0,1,2,0
38634734,299,0,1,2,0
38626667,842,0,32,49,0
38629024,1,0,0,2,0
38632355,58,0,3,11,1
38627331,142,0,0,6,1
38628863,162,0,6,8,2
38628250,17,0,0,2,0
38481777,56,0,3,4,0
38480585,299,0,16,15,4
38480665,66,0,1,4,1
38479703,65,3,0,2,1
38484788,26,0,1,1,0
38483799,3121,4,78,36,2
38477763,256,1,7,19,6
38477646,34,0,2,2,1
38482077,94,0,10,16,1
38476666,1195,9,48,69,9
38476395,139,7,13,16,2
38479819,50,9,3,2,5
38475858,366,1,10,10,3
38479453,211,0,3,2,0
38478989,59,0,4,5,0
38474508,1312,33,30,26,4
38472723,195,1,21,39,3
38476850,48,0,1,2,1
38473182,100,0,4,2,1
38472675,53,0,3,1,0
38472886,51,0,1,4,0
38473121,17,0,1,2,0
38471586,104,0,4,6,3
38473453,40,0,2,2,0
38471139,44,1,1,4,0
38470486,115,2,4,4,0
38468565,244,0,3,3,0
38467399,1953,5,70,75,3
38466815,220,2,5,9,3
38466231,13902,60,498,660,73
38467399,1953,5,70,75,3
38466815,216,2,5,9,3
38466231,13895,60,498,658,73
38465010,25,0,1,1,0
38462885,67,0,3,6,3
38461916,104,0,1,2,1
38461545,72,0,1,2,2
38459760,12836,115,1063,679,76
38459874,259,1,6,16,0
38459417,70,0,4,2,3
38459889,49,3,0,2,1
38448874,268,3,2,10,0
38435853,51,0,1,4,0
38458578,25,1,0,2,0
38456418,132,1,5,4,1
38455919,122,6,5,6,3
38455283,597,0,18,23,3
38433224,79,6,6,12,3
38446322,3450,369,53,162,8
38453928,125,2,6,8,0
38407968,247,3,14,14,0
38398090,49,0,1,1,0
38453057,105,0,2,2,1
38451758,102,0,3,2,1
38451463,48,0,4,2,0
38450979,1443,16,59,44,4
38449081,702,1,28,34,3
38449339,36,1,8,10,0
38450273,47095,205,5459,7000,351
38449933,3383,19,131,85,12
38385930,1642,7,10,12,3
38448131,35,2,3,5,2
38448042,1709,3,40,41,13
38448403,2426,12,92,73,9
38447460,69,0,8,15,2
38437015,783,1,19,23,4
38445923,1112,16,77,63,5
38446011,135,1,8,20,3
38442416,4718,26,149,151,7
38444086,44,2,0,2,0
38439782,4927,72,444,178,42
38440796,814,6,24,10,0
38440957,1484,6,66,85,4
38440043,47,0,0,2,0
38438756,415,0,24,10,2
38437716,31,0,0,2,0
38436145,137,0,8,20,1
38436438,154,10,3,8,4
38436165,3082,41,271,238,17
38435779,1659,7,52,67,4
38433754,215,0,4,14,3
38433158,43,0,1,2,1
38425999,129,1,9,6,0
38432447,27,0,1,4,0
38432726,12,0,1,2,0
38431743,2734,81,310,374,26
38431378,342,3,21,21,6
38431135,42,0,7,2,1
38402379,2850,17,181,104,15
38430109,729,10,38,22,4
38418754,916,6,37,82,2
38427038,80,2,5,6,2
38426349,61,0,0,3,1
38401546,160,2,16,36,5
38422566,41,0,0,1,0
38421630,126,0,3,4,1
38421933,53,0,3,10,0
38421354,45,1,2,7,0
38420208,125,0,7,4,2
38420021,696,0,11,7,3
38420098,229,0,9,21,3
38419861,66,0,1,12,1
38415846,182,12,12,18,5
38405376,109,0,2,11,1
38419390,259,2,10,19,2
38414199,226,0,5,10,2
38418773,119,0,0,2,0
38418306,62,0,1,11,3
38418210,363,3,8,11,3
38417139,94,0,4,21,1
38416741,228,1,5,9,0
38416279,607,0,9,4,1
38358125,141,0,8,4,2
38417143,252,3,13,38,3
38416117,41,1,1,6,1
38258318,27,0,1,1,0
38414195,85,1,4,2,0
38413496,107,13,3,11,5
38415140,57,0,3,2,1
38412956,37,0,1,2,0
38414282,189,0,10,13,0
38412383,33,0,0,2,1
38411893,90,0,12,24,5
38412072,147,0,5,7,0
38415483,156,1,4,4,0
38409826,1310,2,112,150,4
38415353,54,4,1,2,2
38410537,881,0,2,3,1
38410808,19,1,2,3,0
38409604,6879,8,220,334,19
38408973,53,0,3,8,0
38408999,1110,3,28,28,2
38408438,119,0,4,3,1
38407024,125,2,2,6,0
38406711,223,4,5,11,0
38411080,3861,39,117,74,10
38405916,44,0,4,5,2
38410717,29,0,0,2,1
38405092,18,0,1,3,2
38404335,802,2,39,34,3
38403915,169,1,7,8,0
38402989,345,0,6,10,2
38402661,5187,1,45,8,2
38400771,41,0,5,4,1
38400866,273,0,11,12,2
38400228,16,0,0,1,0
38399920,38,0,3,2,0
38399628,13,0,0,1,0
38399114,28,0,1,1,0
38381467,63,2,1,4,2
38398610,89,1,0,4,0
38398164,75,0,2,3,1
38398238,100,0,3,9,0
38396451,244,0,6,22,1
38396282,236,0,7,7,4
38395801,62,3,3,6,0
38395427,94,0,4,4,0
38368954,1465,11,34,37,6
38395529,93,0,6,12,1
38394667,80,0,6,3,2
38393861,34,0,1,1,0
38393122,88,2,3,4,4
38392908,108,1,5,3,0
38392779,393,11,10,12,2
38390556,22,1,0,2,0
38391029,72,0,1,4,0
38391416,112,1,6,10,1
38390343,73,0,0,3,0
38390460,104,0,4,4,2
38388637,199,2,9,9,3
32519952,24,0,1,2,1
38387776,98,0,5,2,1
38387715,90,1,4,1,1
38386998,94,0,5,8,1
38386875,108,0,3,4,2
38384815,73,0,3,1,0
38384549,120,1,9,31,8
38384197,194,0,2,14,2
38383397,73,1,4,14,1
38383545,175,0,2,2,2
38382818,18981,85,365,458,40
38382503,64216,375,9018,5736,1148
38380704,55,0,1,6,1
38382544,264,2,12,16,1
38381543,23,0,2,6,2
38382830,81,0,3,4,3
38381983,97,1,3,4,3
38379788,185,0,7,4,4
38379424,171,1,4,3,0
38378780,19,0,0,1,1
38339492,72,0,3,22,3
38376966,41,0,2,4,0
38376557,1784,4,43,42,4
38376810,165,1,9,13,2
38376915,310,36,12,37,3
38376236,65,0,1,2,2
38375382,147,0,5,6,1
38375444,903,5,30,56,2
38283197,36,0,3,4,0
38373510,28231,56,1587,1689,94
38373007,40,0,0,2,0
38371683,45,0,1,2,1
38370900,93,1,4,9,2
38370352,44,0,0,7,1
38368481,112,1,1,2,0
38367684,2920,15,96,69,12
38359634,135,0,5,11,1
38366087,1456,2,12,21,5
38366704,68,0,9,16,2
38366193,59,0,1,2,2
38364436,210,0,2,4,0
38339356,136,0,3,4,2
38361010,825,1,9,2,3
38361716,203,2,3,2,0
38361081,107,0,2,7,0
38336034,175,4,3,8,0
38359264,76,0,4,8,1
38318617,100,39,6,3,0
38334203,44,1,3,8,4
38358276,2297,13,145,198,8
38352391,164,0,3,2,0
38357256,148,1,14,44,5
38326141,6605,61,405,194,23
38356209,95,1,3,2,0
38354848,51,0,0,4,1
38354107,96,1,2,2,1
38335560,5897,47,293,773,52
38353774,4617,52,224,57,0
38353618,61,0,0,4,0
38353117,81,4,2,2,1
38306904,38,0,6,13,0
38337359,20,0,0,2,2
